"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","YEAR","MONTH",
304.00,13495,"MSY","LA","PDX","OR",2020,1,
304.00,11292,"DEN","CO","TWF","ID",2020,1,
304.00,11433,"DTW","MI","PIT","PA",2020,2,
304.00,10693,"BNA","TN","JFK","NY",2020,2,
305.00,14122,"PIT","PA","DTW","MI",2020,1,
305.00,14730,"SDF","KY","ORD","IL",2020,1,
305.00,11433,"DTW","MI","BWI","MD",2020,1,
305.00,14730,"SDF","KY","ATL","GA",2020,1,
305.00,13930,"ORD","IL","MCW","IA",2020,1,
305.00,13930,"ORD","IL","MCI","MO",2020,2,
305.00,10529,"BDL","CT","DCA","VA",2020,1,
305.00,14869,"SLC","UT","CMH","OH",2020,1,
305.00,14747,"SEA","WA","BUR","CA",2020,2,
305.00,11697,"FLL","FL","BOS","MA",2020,3,
306.00,14635,"RSW","FL","RDU","NC",2020,1,
306.00,12266,"IAH","TX","SAT","TX",2020,1,
306.00,14683,"SAT","TX","SLC","UT",2020,1,
306.00,10551,"BET","AK","KPN","AK",2020,1,
306.00,10140,"ABQ","NM","SVC","NM",2020,2,
306.00,12953,"LGA","NY","XNA","AR",2020,3,
306.00,12945,"LEX","KY","ATL","GA",2020,1,
306.00,11066,"CMH","OH","MSY","LA",2020,2,
306.00,11697,"FLL","FL","HDN","CO",2020,3,
306.00,12266,"IAH","TX","SAV","GA",2020,3,
306.00,11292,"DEN","CO","HOB","NM",2020,3,
306.00,11423,"DSM","IA","DEN","CO",2020,1,
306.00,15454,"UIN","IL","STL","MO",2020,2,
307.00,11057,"CLT","NC","DTW","MI",2020,1,
307.00,11042,"CLE","OH","BOS","MA",2020,1,
307.00,13296,"MHT","NH","IAD","VA",2020,3,
307.00,11413,"DRO","CO","DFW","TX",2020,3,
307.00,13487,"MSP","MN","CMH","OH",2020,2,
307.00,11292,"DEN","CO","IND","IN",2020,2,
307.00,10423,"AUS","TX","TSM","NM",2020,2,
307.00,12266,"IAH","TX","DFW","TX",2020,3,
307.00,15841,"WRG","AK","KTN","AK",2020,1,
307.00,11298,"DFW","TX","ORD","IL",2020,3,
307.00,12892,"LAX","CA","MMH","CA",2020,3,
307.00,11278,"DCA","VA","BDL","CT",2020,1,
307.00,14100,"PHL","PA","MSY","LA",2020,2,
307.00,13495,"MSY","LA","BUR","CA",2020,2,
308.00,12264,"IAD","VA","ORF","VA",2020,2,
308.00,10800,"BUR","CA","RNO","NV",2020,1,
308.00,10423,"AUS","TX","SFO","CA",2020,2,
308.00,12889,"LAS","NV","SBP","CA",2020,2,
308.00,12953,"LGA","NY","EYW","FL",2020,1,
308.00,14893,"SMF","CA","LAX","CA",2020,2,
308.00,13871,"OMA","NE","ORD","IL",2020,1,
308.00,13930,"ORD","IL","MSN","WI",2020,1,
308.00,11057,"CLT","NC","GSO","NC",2020,3,
309.00,12478,"JFK","NY","DFW","TX",2020,3,
309.00,14100,"PHL","PA","GSP","SC",2020,1,
309.00,14193,"PNS","FL","DCA","VA",2020,2,
309.00,11618,"EWR","NJ","RIC","VA",2020,2,
310.00,12217,"HSV","AL","ORD","IL",2020,1,
310.00,15096,"SYR","NY","BNA","TN",2020,1,
310.00,12892,"LAX","CA","MSN","WI",2020,1,
310.00,13244,"MEM","TN","MSP","MN",2020,3,
310.00,14831,"SJC","CA","PHL","PA",2020,1,
310.00,14869,"SLC","UT","STL","MO",2020,2,
310.00,11725,"FOD","IA","STL","MO",2020,2,
310.00,11833,"FYU","AK","FAI","AK",2020,3,
310.00,14783,"SGF","MO","DEN","CO",2020,1,
310.00,13495,"MSY","LA","SDF","KY",2020,2,
310.00,12266,"IAH","TX","ELP","TX",2020,3,
310.00,15628,"VRB","FL","EWR","NJ",2020,2,
310.00,13930,"ORD","IL","DEC","IL",2020,2,
311.00,11540,"ELP","TX","ORD","IL",2020,1,
311.00,10994,"CHS","SC","DCA","VA",2020,2,
311.00,11697,"FLL","FL","SDF","KY",2020,1,
311.00,15041,"SUN","ID","ORD","IL",2020,2,
311.00,15016,"STL","MO","CVG","KY",2020,3,
311.00,13930,"ORD","IL","BIS","ND",2020,3,
311.00,14893,"SMF","CA","PSP","CA",2020,3,
311.00,13930,"ORD","IL","ATL","GA",2020,2,
311.00,10011,"1G4","AZ","BLD","NV",2020,3,
311.00,13032,"LNS","PA","PIT","PA",2020,1,
311.00,15454,"UIN","IL","ORD","IL",2020,1,
311.00,11618,"EWR","NJ","STL","MO",2020,3,
312.00,12171,"HNH","AK","JNU","AK",2020,1,
312.00,12953,"LGA","NY","CAE","SC",2020,3,
312.00,10140,"ABQ","NM","IAH","TX",2020,1,
312.00,14771,"SFO","CA","AUS","TX",2020,1,
312.00,14492,"RDU","NC","CLE","OH",2020,2,
312.00,11447,"DVL","ND","DEN","CO",2020,3,
312.00,14679,"SAN","CA","HDN","CO",2020,3,
312.00,10620,"BIL","MT","OLF","MT",2020,1,
312.00,14100,"PHL","PA","SJC","CA",2020,2,
313.00,10408,"ATW","WI","DTW","MI",2020,1,
313.00,11977,"GRB","WI","ORD","IL",2020,1,
313.00,11433,"DTW","MI","IAD","VA",2020,1,
313.00,10994,"CHS","SC","IAD","VA",2020,3,
313.00,13930,"ORD","IL","COU","MO",2020,3,
313.00,12953,"LGA","NY","CLE","OH",2020,3,
313.00,11298,"DFW","TX","OMA","NE",2020,3,
313.00,12889,"LAS","NV","JFK","NY",2020,1,
313.00,15016,"STL","MO","MWA","IL",2020,3,
313.00,15411,"TYR","TX","DFW","TX",2020,3,
313.00,11540,"ELP","TX","IAH","TX",2020,3,
313.00,11126,"CPX","PR","JRV","PR",2020,2,
313.00,15370,"TUL","OK","LAX","CA",2020,2,
314.00,12953,"LGA","NY","SYR","NY",2020,1,
314.00,12478,"JFK","NY","MSP","MN",2020,1,
314.00,14122,"PIT","PA","ORD","IL",2020,1,
314.00,14761,"SFB","FL","SWF","NY",2020,1,
314.00,12264,"IAD","VA","SAT","TX",2020,3,
314.00,10397,"ATL","GA","SMF","CA",2020,1,
314.00,10627,"BIS","ND","ORD","IL",2020,2,
314.00,11433,"DTW","MI","SYR","NY",2020,3,
314.00,13930,"ORD","IL","RDU","NC",2020,3,
314.00,13930,"ORD","IL","LEX","KY",2020,3,
314.00,14648,"RUT","VT","BOS","MA",2020,2,
315.00,14081,"PGA","AZ","PHX","AZ",2020,1,
315.00,11977,"GRB","WI","ATL","GA",2020,3,
315.00,14771,"SFO","CA","SAN","CA",2020,2,
315.00,11298,"DFW","TX","BRO","TX",2020,1,
315.00,10721,"BOS","MA","MSS","NY",2020,1,
315.00,11433,"DTW","MI","RDU","NC",2020,2,
315.00,14685,"SAV","GA","IAH","TX",2020,3,
315.00,11126,"CPX","PR","SIG","PR",2020,2,
315.00,14683,"SAT","TX","ORD","IL",2020,1,
315.00,13495,"MSY","LA","PIT","PA",2020,3,
316.00,11292,"DEN","CO","BNA","TN",2020,1,
316.00,11884,"GEG","WA","DEN","CO",2020,1,
316.00,13204,"MCO","FL","CLE","OH",2020,2,
316.00,15027,"STX","VI","CLT","NC",2020,3,
316.00,13303,"MIA","FL","IAH","TX",2020,3,
316.00,14576,"ROC","NY","RSW","FL",2020,1,
316.00,15016,"STL","MO","SJU","PR",2020,1,
316.00,15016,"STL","MO","BUR","CA",2020,1,
316.00,13891,"ONT","CA","ABQ","NM",2020,2,
316.00,11292,"DEN","CO","XWA","ND",2020,3,
316.00,10721,"BOS","MA","BHB","ME",2020,1,
316.00,10721,"BOS","MA","AUG","ME",2020,1,
317.00,14122,"PIT","PA","JFK","NY",2020,1,
317.00,11042,"CLE","OH","PGD","FL",2020,1,
317.00,14761,"SFB","FL","AUS","TX",2020,1,
317.00,11278,"DCA","VA","ROC","NY",2020,3,
317.00,11445,"DUT","AK","ANC","AK",2020,3,
317.00,13158,"MAF","TX","DFW","TX",2020,3,
317.00,12094,"HDN","CO","IAD","VA",2020,1,
317.00,10529,"BDL","CT","CLE","OH",2020,3,
317.00,13930,"ORD","IL","IND","IN",2020,3,
317.00,14492,"RDU","NC","BNA","TN",2020,2,
317.00,11637,"FAR","ND","ATL","GA",2020,1,
317.00,14492,"RDU","NC","MSP","MN",2020,1,
317.00,14492,"RDU","NC","AUS","TX",2020,3,
318.00,10721,"BOS","MA","IAD","VA",2020,1,
318.00,13204,"MCO","FL","FLL","FL",2020,1,
318.00,13495,"MSY","LA","GSP","SC",2020,1,
318.00,10397,"ATL","GA","SLC","UT",2020,1,
318.00,11292,"DEN","CO","BUR","CA",2020,3,
318.00,10423,"AUS","TX","SFO","CA",2020,1,
318.00,12478,"JFK","NY","LAS","NV",2020,1,
318.00,15016,"STL","MO","ORF","VA",2020,2,
318.00,15304,"TPA","FL","OMA","NE",2020,2,
319.00,14831,"SJC","CA","MIA","FL",2020,1,
319.00,15024,"STT","VI","ORD","IL",2020,1,
319.00,11648,"FCA","MT","ORD","IL",2020,2,
319.00,14193,"PNS","FL","ORD","IL",2020,3,
319.00,11292,"DEN","CO","DDC","KS",2020,1,
319.00,13277,"MGM","AL","DFW","TX",2020,1,
319.00,14761,"SFB","FL","DAY","OH",2020,2,
319.00,14057,"PDX","OR","MCI","MO",2020,3,
320.00,15024,"STT","VI","ORD","IL",2020,3,
320.00,11298,"DFW","TX","JAX","FL",2020,1,
320.00,10279,"AMA","TX","AUS","TX",2020,1,
320.00,10721,"BOS","MA","MKE","WI",2020,3,
320.00,14771,"SFO","CA","PSP","CA",2020,3,
320.00,12951,"LFT","LA","IAH","TX",2020,3,
321.00,13930,"ORD","IL","IND","IN",2020,1,
321.00,14683,"SAT","TX","IAH","TX",2020,3,
321.00,13502,"MTJ","CO","LAX","CA",2020,2,
321.00,10257,"ALB","NY","EWR","NJ",2020,2,
321.00,12094,"HDN","CO","ORD","IL",2020,1,
321.00,10721,"BOS","MA","RUT","VT",2020,2,
321.00,15370,"TUL","OK","DEN","CO",2020,2,
322.00,15016,"STL","MO","IAH","TX",2020,1,
322.00,11618,"EWR","NJ","OKC","OK",2020,1,
322.00,10590,"IFP","AZ","SAT","TX",2020,1,
322.00,10140,"ABQ","NM","SVC","NM",2020,1,
322.00,14574,"ROA","VA","LGA","NY",2020,3,
322.00,10599,"BHM","AL","DEN","CO",2020,1,
322.00,14679,"SAN","CA","SFO","CA",2020,2,
322.00,11066,"CMH","OH","MSP","MN",2020,2,
322.00,15919,"XNA","AR","LGA","NY",2020,3,
323.00,11292,"DEN","CO","GEG","WA",2020,1,
323.00,11537,"ELM","NY","IAD","VA",2020,1,
323.00,13851,"OKC","OK","IAH","TX",2020,1,
323.00,14893,"SMF","CA","ABQ","NM",2020,1,
323.00,12264,"IAD","VA","CKB","WV",2020,2,
323.00,15919,"XNA","AR","DFW","TX",2020,2,
323.00,11433,"DTW","MI","MHT","NH",2020,2,
323.00,14635,"RSW","FL","IND","IN",2020,1,
324.00,12264,"IAD","VA","ORF","VA",2020,1,
324.00,10754,"BRW","AK","AIN","AK",2020,1,
324.00,13930,"ORD","IL","AUS","TX",2020,2,
324.00,13930,"ORD","IL","FCA","MT",2020,2,
324.00,11996,"GSP","SC","EWR","NJ",2020,3,
324.00,11283,"DDC","KS","DEN","CO",2020,1,
324.00,10397,"ATL","GA","SLC","UT",2020,2,
324.00,11618,"EWR","NJ","VRB","FL",2020,2,
325.00,10693,"BNA","TN","SYR","NY",2020,1,
325.00,11278,"DCA","VA","PNS","FL",2020,2,
325.00,10721,"BOS","MA","LAS","NV",2020,1,
325.00,11193,"CVG","KY","STL","MO",2020,3,
325.00,14747,"SEA","WA","TUS","AZ",2020,1,
325.00,12339,"IND","IN","DEN","CO",2020,1,
325.00,11298,"DFW","TX","BNA","TN",2020,1,
325.00,14539,"RKD","ME","BOS","MA",2020,2,
325.00,11921,"GJT","CO","DEN","CO",2020,3,
325.00,10208,"AGS","GA","DCA","VA",2020,3,
326.00,10721,"BOS","MA","CLE","OH",2020,1,
326.00,14492,"RDU","NC","ORD","IL",2020,1,
326.00,11973,"GPT","MS","SAT","TX",2020,1,
326.00,12217,"HSV","AL","IAD","VA",2020,2,
326.00,11697,"FLL","FL","TUL","OK",2020,1,
326.00,14747,"SEA","WA","PDX","OR",2020,3,
326.00,15016,"STL","MO","ORD","IL",2020,3,
326.00,13490,"MSS","NY","BOS","MA",2020,1,
326.00,13930,"ORD","IL","PSP","CA",2020,1,
326.00,10693,"BNA","TN","CLE","OH",2020,2,
326.00,14771,"SFO","CA","MMH","CA",2020,3,
326.00,15016,"STL","MO","ORD","IL",2020,2,
326.00,11278,"DCA","VA","PHX","AZ",2020,3,
327.00,13930,"ORD","IL","ABQ","NM",2020,1,
327.00,12954,"LGB","CA","MSN","WI",2020,1,
327.00,13930,"ORD","IL","SCE","PA",2020,3,
327.00,13198,"MCI","MO","IAD","VA",2020,1,
327.00,13543,"MWA","IL","STL","MO",2020,3,
327.00,10693,"BNA","TN","DFW","TX",2020,3,
327.00,14306,"PVC","MA","BOS","MA",2020,2,
327.00,10589,"BHB","ME","BOS","MA",2020,2,
327.00,13204,"MCO","FL","DTW","MI",2020,3,
327.00,11193,"CVG","KY","ORD","IL",2020,3,
327.00,12953,"LGA","NY","GSO","NC",2020,3,
327.00,12953,"LGA","NY","MSN","WI",2020,3,
328.00,11433,"DTW","MI","RIC","VA",2020,1,
328.00,13487,"MSP","MN","BWI","MD",2020,1,
328.00,12266,"IAH","TX","MAF","TX",2020,1,
328.00,14761,"SFB","FL","LIT","AR",2020,1,
328.00,13930,"ORD","IL","JAN","MS",2020,3,
328.00,15016,"STL","MO","ORF","VA",2020,1,
328.00,14831,"SJC","CA","SEA","WA",2020,2,
328.00,11003,"CID","IA","ORD","IL",2020,2,
328.00,14683,"SAT","TX","SJC","CA",2020,2,
328.00,10721,"BOS","MA","RUT","VT",2020,1,
328.00,10721,"BOS","MA","PWM","ME",2020,1,
328.00,14869,"SLC","UT","ATL","GA",2020,2,
328.00,12953,"LGA","NY","CVG","KY",2020,3,
329.00,12953,"LGA","NY","GSP","SC",2020,1,
329.00,14831,"SJC","CA","MIA","FL",2020,1,
329.00,12478,"JFK","NY","BNA","TN",2020,2,
329.00,14100,"PHL","PA","SJC","CA",2020,1,
329.00,10849,"BZN","MT","SEA","WA",2020,3,
329.00,13930,"ORD","IL","ERI","PA",2020,3,
329.00,15016,"STL","MO","IAH","TX",2020,1,
329.00,13862,"OLF","MT","BIL","MT",2020,1,
329.00,14683,"SAT","TX","OAK","CA",2020,3,
329.00,11278,"DCA","VA","SAN","CA",2020,3,
330.00,13930,"ORD","IL","PVD","RI",2020,1,
330.00,10994,"CHS","SC","CVG","KY",2020,1,
330.00,12173,"HNL","HI","GUM","TT",2020,1,
330.00,10194,"AFW","TX","HNL","HI",2020,1,
330.00,13303,"MIA","FL","SJC","CA",2020,2,
330.00,12953,"LGA","NY","ROA","VA",2020,3,
330.00,11618,"EWR","NJ","BNA","TN",2020,3,
330.00,11278,"DCA","VA","BHM","AL",2020,3,
330.00,12206,"HRL","TX","ATL","GA",2020,1,
330.00,12451,"JAX","FL","DEN","CO",2020,3,
330.00,12266,"IAH","TX","CLT","NC",2020,1,
330.00,12184,"HOM","AK","SOV","AK",2020,1,
330.00,12191,"HOU","TX","CLE","OH",2020,2,
330.00,10721,"BOS","MA","LEB","NH",2020,2,
331.00,11292,"DEN","CO","COS","CO",2020,1,
331.00,12339,"IND","IN","JAX","FL",2020,1,
331.00,14112,"PIE","FL","CLE","OH",2020,1,
331.00,15370,"TUL","OK","LAX","CA",2020,1,
331.00,13930,"ORD","IL","LIT","AR",2020,2,
331.00,14814,"SHV","LA","IAH","TX",2020,1,
331.00,10754,"BRW","AK","FAI","AK",2020,1,
331.00,10925,"CDR","NE","DEN","CO",2020,1,
331.00,13930,"ORD","IL","ORF","VA",2020,3,
331.00,11292,"DEN","CO","LBL","KS",2020,3,
331.00,10414,"AUG","ME","BOS","MA",2020,1,
331.00,10551,"BET","AK","EMK","AK",2020,1,
331.00,11042,"CLE","OH","MCO","FL",2020,2,
332.00,11292,"DEN","CO","GJT","CO",2020,1,
332.00,10693,"BNA","TN","DEN","CO",2020,1,
332.00,11292,"DEN","CO","FCA","MT",2020,1,
332.00,11298,"DFW","TX","STT","VI",2020,3,
332.00,12889,"LAS","NV","PVD","RI",2020,1,
332.00,14100,"PHL","PA","MSY","LA",2020,1,
332.00,11292,"DEN","CO","SGF","MO",2020,2,
332.00,14582,"ROP","TT","SPN","TT",2020,3,
332.00,14747,"SEA","WA","PSC","WA",2020,3,
332.00,11057,"CLT","NC","SFO","CA",2020,3,
332.00,14100,"PHL","PA","CHA","TN",2020,3,
332.00,11292,"DEN","CO","FAR","ND",2020,1,
332.00,12892,"LAX","CA","MTJ","CO",2020,1,
332.00,13342,"MKE","WI","PNS","FL",2020,2,
332.00,12266,"IAH","TX","CMH","OH",2020,3,
333.00,12266,"IAH","TX","SLC","UT",2020,1,
333.00,12264,"IAD","VA","BOS","MA",2020,1,
333.00,14122,"PIT","PA","BOS","MA",2020,1,
333.00,13198,"MCI","MO","FLL","FL",2020,3,
333.00,10693,"BNA","TN","SEA","WA",2020,1,
333.00,13930,"ORD","IL","ROC","NY",2020,2,
333.00,12889,"LAS","NV","SLC","UT",2020,1,
333.00,10304,"ANI","AK","ANC","AK",2020,1,
334.00,14524,"RIC","VA","BOS","MA",2020,1,
334.00,11109,"COS","CO","ORD","IL",2020,2,
334.00,11697,"FLL","FL","MCO","FL",2020,2,
334.00,12892,"LAX","CA","MTJ","CO",2020,2,
334.00,11292,"DEN","CO","LIT","AR",2020,2,
334.00,13487,"MSP","MN","PHL","PA",2020,3,
334.00,11042,"CLE","OH","RDU","NC",2020,3,
334.00,15024,"STT","VI","ORD","IL",2020,3,
334.00,13577,"MYR","SC","MSP","MN",2020,3,
334.00,13495,"MSY","LA","RDU","NC",2020,2,
334.00,11292,"DEN","CO","DFW","TX",2020,3,
335.00,14027,"PBI","FL","PHL","PA",2020,1,
335.00,13377,"MLU","LA","DFW","TX",2020,3,
335.00,12266,"IAH","TX","SAV","GA",2020,3,
335.00,15626,"VQS","PR","SJU","PR",2020,1,
335.00,14057,"PDX","OR","PDT","OR",2020,3,
335.00,11278,"DCA","VA","MEM","TN",2020,1,
335.00,14683,"SAT","TX","ORD","IL",2020,3,
336.00,10666,"BLI","WA","TUS","AZ",2020,3,
336.00,14843,"SJU","PR","ORD","IL",2020,2,
336.00,13930,"ORD","IL","ROA","VA",2020,1,
336.00,12264,"IAD","VA","LEX","KY",2020,3,
336.00,11259,"DAL","TX","CLE","OH",2020,1,
336.00,12953,"LGA","NY","CLT","NC",2020,3,
336.00,14082,"PGD","FL","CLE","OH",2020,1,
336.00,11618,"EWR","NJ","BUF","NY",2020,3,
337.00,10721,"BOS","MA","MCO","FL",2020,3,
337.00,13930,"ORD","IL","PVD","RI",2020,3,
337.00,11423,"DSM","IA","DFW","TX",2020,1,
337.00,13487,"MSP","MN","GRB","WI",2020,3,
337.00,14831,"SJC","CA","PHL","PA",2020,2,
337.00,11637,"FAR","ND","DEN","CO",2020,1,
337.00,14819,"SIG","PR","CPX","PR",2020,1,
338.00,12264,"IAD","VA","PIT","PA",2020,1,
338.00,11725,"FOD","IA","STL","MO",2020,1,
338.00,13930,"ORD","IL","TYS","TN",2020,2,
338.00,13930,"ORD","IL","MKE","WI",2020,2,
338.00,10590,"IFP","AZ","INL","MN",2020,2,
338.00,13832,"OGS","NY","IAD","VA",2020,3,
338.00,11057,"CLT","NC","IAH","TX",2020,1,
338.00,10299,"ANC","AK","CDB","AK",2020,1,
338.00,13851,"OKC","OK","ATL","GA",2020,2,
339.00,15023,"STS","CA","SNA","CA",2020,1,
339.00,11057,"CLT","NC","SAV","GA",2020,2,
339.00,13891,"ONT","CA","ABQ","NM",2020,1,
339.00,12892,"LAX","CA","SEA","WA",2020,1,
339.00,12375,"IRK","MO","STL","MO",2020,1,
339.00,10397,"ATL","GA","GRB","WI",2020,1,
340.00,13485,"MSN","WI","ORD","IL",2020,1,
340.00,14679,"SAN","CA","FLL","FL",2020,3,
340.00,13303,"MIA","FL","LAX","CA",2020,2,
340.00,11423,"DSM","IA","IAH","TX",2020,2,
340.00,12191,"HOU","TX","AMA","TX",2020,3,
340.00,11278,"DCA","VA","SAT","TX",2020,3,
341.00,11637,"FAR","ND","MSP","MN",2020,1,
341.00,13485,"MSN","WI","MSP","MN",2020,1,
341.00,14057,"PDX","OR","MCO","FL",2020,1,
341.00,13433,"MOT","ND","DEN","CO",2020,2,
341.00,10980,"CHA","TN","PHL","PA",2020,3,
341.00,10423,"AUS","TX","PVD","RI",2020,1,
341.00,14112,"PIE","FL","CLE","OH",2020,2,
341.00,13502,"MTJ","CO","SFO","CA",2020,3,
341.00,14492,"RDU","NC","DTW","MI",2020,1,
341.00,14635,"RSW","FL","CLE","OH",2020,2,
341.00,12339,"IND","IN","MSY","LA",2020,3,
341.00,13204,"MCO","FL","OMA","NE",2020,3,
341.00,14027,"PBI","FL","PVD","RI",2020,3,
342.00,11292,"DEN","CO","CLT","NC",2020,1,
342.00,12451,"JAX","FL","IND","IN",2020,1,
342.00,10590,"IFP","AZ","GRB","WI",2020,1,
342.00,15024,"STT","VI","JFK","NY",2020,3,
342.00,12891,"LAW","OK","DFW","TX",2020,3,
342.00,11618,"EWR","NJ","MKE","WI",2020,3,
342.00,10721,"BOS","MA","MSS","NY",2020,2,
342.00,13930,"ORD","IL","FCA","MT",2020,1,
342.00,13487,"MSP","MN","SRQ","FL",2020,1,
343.00,12266,"IAH","TX","CLT","NC",2020,1,
343.00,11996,"GSP","SC","LGA","NY",2020,1,
343.00,12264,"IAD","VA","CLE","OH",2020,3,
343.00,14193,"PNS","FL","DFW","TX",2020,3,
343.00,14262,"PSP","CA","SMF","CA",2020,3,
343.00,13930,"ORD","IL","OGS","NY",2020,1,
343.00,13487,"MSP","MN","RNO","NV",2020,1,
344.00,11298,"DFW","TX","IAH","TX",2020,1,
344.00,14492,"RDU","NC","EWR","NJ",2020,1,
344.00,10590,"IFP","AZ","MKE","WI",2020,1,
344.00,14893,"SMF","CA","SAT","TX",2020,1,
344.00,13198,"MCI","MO","IAH","TX",2020,2,
344.00,14524,"RIC","VA","ORD","IL",2020,3,
344.00,13244,"MEM","TN","DFW","TX",2020,1,
344.00,10994,"CHS","SC","BOS","MA",2020,2,
344.00,12807,"KSM","AK","ANC","AK",2020,1,
344.00,13930,"ORD","IL","HSV","AL",2020,2,
344.00,13931,"ORF","VA","BNA","TN",2020,3,
345.00,13232,"MDW","IL","LUK","OH",2020,1,
345.00,10423,"AUS","TX","EWR","NJ",2020,2,
345.00,14843,"SJU","PR","STL","MO",2020,1,
345.00,13264,"MFR","OR","DEN","CO",2020,3,
345.00,13204,"MCO","FL","LGA","NY",2020,1,
345.00,14107,"PHX","AZ","MCO","FL",2020,1,
345.00,10423,"AUS","TX","SFO","CA",2020,1,
345.00,13204,"MCO","FL","OKC","OK",2020,2,
345.00,14893,"SMF","CA","HOU","TX",2020,3,
345.00,15016,"STL","MO","DEN","CO",2020,3,
345.00,11292,"DEN","CO","CPR","WY",2020,3,
345.00,12884,"LAN","MI","DCA","VA",2020,3,
346.00,11292,"DEN","CO","DFW","TX",2020,1,
346.00,10397,"ATL","GA","SDF","KY",2020,1,
346.00,15628,"VRB","FL","EWR","NJ",2020,1,
346.00,13303,"MIA","FL","SJC","CA",2020,2,
346.00,12953,"LGA","NY","JAC","WY",2020,2,
346.00,12953,"LGA","NY","PIT","PA",2020,3,
346.00,10590,"IFP","AZ","FAR","ND",2020,2,
346.00,15096,"SYR","NY","DTW","MI",2020,3,
346.00,10397,"ATL","GA","SHV","LA",2020,1,
346.00,11298,"DFW","TX","DEN","CO",2020,3,
346.00,12266,"IAH","TX","MEM","TN",2020,3,
347.00,10397,"ATL","GA","CSG","GA",2020,1,
347.00,12094,"HDN","CO","ORD","IL",2020,1,
347.00,11278,"DCA","VA","AGS","GA",2020,3,
347.00,12264,"IAD","VA","GSP","SC",2020,3,
347.00,13930,"ORD","IL","SCE","PA",2020,2,
347.00,12945,"LEX","KY","ORD","IL",2020,3,
347.00,14683,"SAT","TX","IAH","TX",2020,3,
347.00,10423,"AUS","TX","IND","IN",2020,1,
347.00,15016,"STL","MO","IRK","MO",2020,1,
347.00,13891,"ONT","CA","MSN","WI",2020,1,
347.00,11292,"DEN","CO","CVG","KY",2020,3,
347.00,11057,"CLT","NC","BWI","MD",2020,3,
348.00,12478,"JFK","NY","CHS","SC",2020,1,
348.00,14783,"SGF","MO","DEN","CO",2020,2,
348.00,10930,"CEC","CA","OAK","CA",2020,3,
348.00,11298,"DFW","TX","HOT","AR",2020,1,
349.00,12264,"IAD","VA","IND","IN",2020,1,
349.00,12264,"IAD","VA","DFW","TX",2020,1,
349.00,11648,"FCA","MT","LAX","CA",2020,1,
349.00,14570,"RNO","NV","BOI","ID",2020,1,
349.00,13930,"ORD","IL","LWB","WV",2020,2,
349.00,13121,"LWB","WV","ORD","IL",2020,2,
349.00,10408,"ATW","WI","DTW","MI",2020,3,
349.00,13930,"ORD","IL","PWM","ME",2020,3,
349.00,14107,"PHX","AZ","SFO","CA",2020,1,
349.00,11278,"DCA","VA","MEM","TN",2020,2,
350.00,13230,"MDT","PA","ATL","GA",2020,1,
350.00,15016,"STL","MO","TBN","MO",2020,2,
350.00,13487,"MSP","MN","FAR","ND",2020,3,
350.00,14100,"PHL","PA","RDU","NC",2020,3,
350.00,11618,"EWR","NJ","CVG","KY",2020,3,
350.00,11697,"FLL","FL","IAD","VA",2020,1,
350.00,10792,"BUF","NY","CLT","NC",2020,1,
350.00,11066,"CMH","OH","DCA","VA",2020,3,
351.00,12264,"IAD","VA","SDF","KY",2020,1,
351.00,11298,"DFW","TX","AMA","TX",2020,3,
351.00,13198,"MCI","MO","MIA","FL",2020,1,
351.00,13485,"MSN","WI","DFW","TX",2020,1,
351.00,11298,"DFW","TX","MRY","CA",2020,1,
351.00,11697,"FLL","FL","ROC","NY",2020,1,
351.00,14747,"SEA","WA","JAC","WY",2020,2,
351.00,14633,"RST","MN","MSP","MN",2020,2,
351.00,13487,"MSP","MN","BUF","NY",2020,3,
351.00,11986,"GRR","MI","ORD","IL",2020,3,
351.00,11292,"DEN","CO","SGF","MO",2020,3,
351.00,11126,"CPX","PR","SIG","PR",2020,2,
351.00,14942,"SOV","AK","HOM","AK",2020,1,
351.00,13796,"OAK","CA","LGA","NY",2020,2,
351.00,11292,"DEN","CO","XNA","AR",2020,2,
351.00,10821,"BWI","MD","CLT","NC",2020,3,
352.00,13930,"ORD","IL","BHM","AL",2020,1,
352.00,11298,"DFW","TX","PNS","FL",2020,2,
352.00,13930,"ORD","IL","PWM","ME",2020,3,
352.00,11298,"DFW","TX","MAF","TX",2020,3,
352.00,12191,"HOU","TX","RNO","NV",2020,1,
352.00,13490,"MSS","NY","BOS","MA",2020,2,
352.00,14100,"PHL","PA","SDF","KY",2020,3,
352.00,12266,"IAH","TX","SAT","TX",2020,3,
352.00,14831,"SJC","CA","RNO","NV",2020,1,
352.00,13931,"ORF","VA","BNA","TN",2020,2,
352.00,11042,"CLE","OH","RSW","FL",2020,2,
352.00,11298,"DFW","TX","IAD","VA",2020,2,
352.00,10693,"BNA","TN","ORF","VA",2020,3,
353.00,11697,"FLL","FL","ABE","PA",2020,1,
353.00,11977,"GRB","WI","MSP","MN",2020,3,
353.00,14955,"SPN","TT","ROP","TT",2020,3,
353.00,13796,"OAK","CA","CEC","CA",2020,3,
353.00,11042,"CLE","OH","ORD","IL",2020,3,
353.00,15041,"SUN","ID","ORD","IL",2020,1,
353.00,10918,"CDC","UT","SLC","UT",2020,3,
